City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
353,Ishigaki,90,JP,1713758581,82,24.3448,124.1572,80.44,16.71
354,Kargasok,95,RU,1713758582,78,59.0556,80.8572,33.57,17.78
355,Saint-Pierre,4,RE,1713758583,79,-21.3393,55.4781,79.59,3.29
356,Tindouf,23,DZ,1713758584,79,27.6711,-8.1474,57.0,8.34
357,Fort Bragg,100,US,1713758585,90,35.139,-79.006,50.0,5.41
358,Choibalsan,100,MN,1713758586,53,48.0667,114.5,44.35,16.04
359,Mossel Bay,15,ZA,1713758586,92,-34.1831,22.146,60.26,8.63
360,Great Falls,76,US,1713758541,50,47.5002,-111.3008,41.92,12.44
361,Ta`ū,88,AS,1713758588,76,-14.2336,-169.5144,84.22,13.31
362,Alness,100,GB,1713758589,85,57.696,-4.2551,48.25,3.36
363,Al Jawf,0,SA,1713758590,34,29.5,38.75,64.35,11.43
364,Sechura,75,PE,1713758591,74,-5.5569,-80.8222,74.3,9.93
365,Merced,28,US,1713758377,62,37.1666,-120.7516,67.96,3.83
366,Buta,39,CD,1713758592,91,2.7858,24.73,69.44,1.92
367,Tura,96,IN,1713758593,28,25.5198,90.2201,94.3,7.07
368,Lincoln City,56,US,1713758595,86,44.9582,-124.0179,45.39,9.73
369,Dalandzadgad,100,MN,1713758596,55,43.5708,104.425,37.13,15.01
370,Qui Nhon,54,VN,1713758597,61,13.7667,109.2333,89.51,14.88
371,Bodø,0,NO,1713758598,64,67.28,14.405,30.88,16.06
372,Hasaki,100,JP,1713758598,73,35.7333,140.8333,62.11,12.41
373,Queenstown,100,ZA,1713758589,38,-31.8976,26.8753,65.3,3.89
374,Khandyga,68,RU,1713758600,77,62.6667,135.6,41.74,4.32
375,Barcelos,12,PT,1713758601,73,41.5388,-8.6151,55.76,5.95
376,Anzio,18,IT,1713758602,69,41.4853,12.6179,52.97,14.16
377,Bay City,35,US,1713758542,67,43.5945,-83.8889,39.49,6.85
378,Singtam,32,IN,1713758604,25,27.2333,88.5,90.39,4.81
379,Ar Ruseris,19,SD,1713758605,48,11.8659,34.3869,84.25,6.85
380,Zavetnoye,53,RU,1713758606,67,47.1194,43.8903,54.77,14.25
381,Halifax,100,CA,1713758566,88,44.6453,-63.5724,39.51,7.07
382,Bandon,52,IE,1713758608,87,51.7469,-8.7425,44.17,3.53
383,Portland,19,US,1713758983,62,45.5234,-122.6762,49.78,5.14
384,Melekeok Village,95,PW,1713758610,74,7.4957,134.6367,85.17,16.89
385,Klaksvík,100,FO,1713758611,81,62.2266,-6.589,44.01,14.63
386,Chamdo,99,CN,1713758611,35,31.1667,97.2333,47.21,2.59
387,Rémire-Montjoly,88,GF,1713758612,88,4.9167,-52.2667,78.4,2.46
388,Distrikt Brokopondo,99,SR,1713758613,91,4.75,-55.1667,76.86,4.97
389,Nadvoitsy,100,RU,1713758614,94,63.8667,34.3167,24.93,12.55
390,Daru,59,PG,1713758615,73,-9.0763,143.2092,86.09,8.34
391,Jiagedaqi,100,CN,1713758616,32,50.4167,124.1167,69.13,15.59
392,Bata,100,GQ,1713758617,85,1.8639,9.7658,80.76,1.9
393,Hongwŏn,62,KP,1713758618,58,40.0253,127.9558,56.61,8.14
394,Dzhezkazgan,0,KZ,1713758619,36,47.7833,67.7667,66.47,19.15
395,Kīevka,0,KZ,1713758620,44,50.2619,71.5514,68.25,7.0
396,Mendi,76,PG,1713758621,91,-6.1761,143.6513,66.52,4.05
397,Prince Rupert,100,CA,1713758622,92,54.3161,-130.3201,42.3,5.17
398,Wagar,28,SD,1713758623,51,16.1525,36.2032,78.6,7.9
399,Enshi,100,CN,1713758623,77,30.3,109.4833,67.93,2.28
400,Posse,82,BR,1713758624,68,-14.0931,-46.3694,72.52,9.48
401,Sinabang,100,ID,1713758625,70,2.4803,96.3801,86.94,3.98
402,Alcaudete,1,ES,1713758626,78,37.5909,-4.0824,50.72,3.11
403,Upata,79,VE,1713758627,80,8.0086,-62.3989,74.05,7.05
404,Bayındır,63,TR,1713758628,88,38.2174,27.6474,52.14,2.86
405,Kotelnikowo,55,RU,1713758629,70,47.6317,43.1461,54.01,12.15
406,Santa Maria,86,BR,1713758630,83,-29.6842,-53.8069,65.66,3.53
407,Bubaque,99,GW,1713758631,73,11.2833,-15.8333,76.23,13.82
408,La Ronge,19,CA,1713758632,90,55.1001,-105.2842,35.33,6.17
409,Fort McMurray,88,CA,1713758633,49,56.7268,-111.381,45.46,2.89
410,Iquique,15,CL,1713758634,86,-20.2208,-70.1431,67.06,3.02
411,Timaru,25,NZ,1713758635,48,-44.4,171.25,58.12,21.05
412,Mugia,1,ES,1713758636,59,43.1041,-9.2179,54.18,24.65
413,Ndjolé,100,GA,1713758637,99,-0.1783,10.7649,76.68,1.16
414,Waingapu,100,ID,1713758638,80,-9.6567,120.2641,81.64,12.1
415,Saint-Joseph,3,RE,1713758639,79,-21.3667,55.6167,78.58,3.27
416,Howard Springs,51,AU,1713758640,38,-12.497,131.047,89.65,7.45
417,Muhafazat Ta`izz,69,YE,1713758640,70,13.5,44.0,70.68,0.58
418,Constitución,100,CL,1713758641,82,-35.3333,-72.4167,59.85,21.39
419,Carloforte,28,IT,1713758642,66,39.145,8.3058,55.45,12.8
420,Suntar,100,RU,1713758643,92,62.1444,117.6319,37.26,4.76
421,Arvayheer,55,MN,1713758644,30,46.2639,102.775,35.56,14.94
422,Yerofey Pavlovich,100,RU,1713758645,97,53.9667,121.9667,34.41,9.19
423,Bujaru,100,BR,1713758646,99,-1.515,-48.0447,74.35,0.98
424,Bac Lieu,100,VN,1713758647,55,9.285,105.7244,89.91,11.32
425,São João da Barra,0,BR,1713758647,76,-21.6403,-41.0511,71.44,5.86
426,Mejit,99,MH,1713758648,78,10.2753,170.8646,82.22,17.34
427,Kotapārh,75,IN,1713758649,31,19.15,82.35,95.22,8.52
428,Chos Malal,52,AR,1713758650,55,-37.3781,-70.2709,48.97,6.31
429,Kāsaragod,25,IN,1713758651,57,12.5,75.0,91.42,3.89
430,Labrador City,78,CA,1713758652,77,52.9463,-66.9114,25.36,9.6
431,Letlhakeng,0,BW,1713758653,41,-24.0944,25.0298,65.05,5.1
432,Baiyin,81,CN,1713758654,25,36.5583,104.2081,61.56,11.59
433,Kuala Belait,70,BN,1713758654,61,4.5833,114.1833,87.85,4.34
434,Nguigmi,80,NE,1713758655,17,14.2495,13.1092,84.83,9.46
435,Kununurra,10,AU,1713758656,22,-15.7667,128.7333,88.63,12.53
436,Tosontsengel,69,MN,1713758657,35,48.7567,98.2839,34.03,17.27
437,Kruisfontein,100,ZA,1713758658,94,-34.0033,24.7314,62.83,10.31
438,Amontada,100,BR,1713758659,96,-3.3617,-39.8317,74.89,3.18
439,Mazamari,86,PE,1713758660,88,-11.3258,-74.5308,71.96,1.7
440,Broek op Langedijk,100,NL,1713758661,78,52.6742,4.8056,38.39,7.23
441,Lüderitz,41,NA,1713758662,64,-26.6481,15.1594,63.52,7.05
442,Monrovia,100,LR,1713758471,86,6.3005,-10.7969,80.38,6.53
443,Conception Bay South,50,CA,1713758663,93,47.4999,-52.9981,35.65,2.19
444,Mont-Dore,100,NC,1713758664,88,-22.2833,166.5833,74.1,9.71
445,Verkhnevilyuysk,100,RU,1713758665,98,63.4453,120.3167,34.03,4.88
446,Norderney,100,DE,1713758666,62,53.7,7.15,43.21,16.98
447,Baidoa,100,SO,1713758667,83,3.1138,43.6498,73.9,8.86
448,Bull Savanna,0,JM,1713758668,83,17.8868,-77.5902,74.57,7.02
449,McCook,0,US,1713758669,62,40.2019,-100.6257,48.69,13.13
450,Tocopilla,5,CL,1713758670,81,-22.092,-70.1979,68.29,4.07
451,Tralee,77,IE,1713758670,92,52.2704,-9.7026,47.01,1.54
452,Finisterra,7,ES,1713758671,50,42.9049,-9.2629,55.62,21.12
453,Ibarreta,77,AR,1713758672,64,-25.2144,-59.8585,81.57,8.12
454,Cles,100,IT,1713758673,96,46.3667,11.0333,34.93,3.51
455,Taoudenni,0,ML,1713758674,15,22.6783,-3.9836,77.14,8.5
456,Kirakira,97,SB,1713758675,77,-10.4544,161.9205,84.58,3.42
457,Elele,97,NG,1713758676,91,5.1009,6.8141,77.58,3.29
458,São João do Piauí,62,BR,1713758677,79,-8.3581,-42.2467,75.07,2.68
459,Emerald,10,AU,1713758677,39,-23.5333,148.1667,81.73,18.79
460,Kerikeri,79,NZ,1713758678,58,-35.2268,173.9474,66.81,7.34
461,Kogalym,80,RU,1713758679,85,62.2654,74.4791,11.5,19.26
462,Rumoi,100,JP,1713758681,90,43.9344,141.6428,43.72,9.69
463,Malpe,47,IN,1713758682,63,13.35,74.7167,88.74,6.42
464,Lusambo,47,CD,1713758683,97,-4.9667,23.45,71.28,1.12
465,Naliya,0,IN,1713758684,46,23.2667,68.8333,85.42,14.5
466,Mount Isa,6,AU,1713758685,24,-20.7333,139.5,81.95,18.32
467,La Sierpe,100,CO,1713758686,96,2.8518,-77.6155,74.44,5.37
468,Mahina,5,PF,1713758687,78,-17.5065,-149.489,82.27,4.16
469,Mlowo,3,TZ,1713758687,96,-9.0,32.9833,57.87,2.77
470,Rakops,0,BW,1713758688,41,-21.0167,24.3333,67.64,5.48
471,Homer,100,US,1713758689,99,59.6425,-151.5483,35.69,2.3
472,Sitka,99,US,1713758597,91,57.0531,-135.33,45.48,4.61
473,Bargi,100,IN,1713758691,32,22.9833,79.8667,88.75,7.49
474,Flying Fish Cove,64,CX,1713758692,84,-10.4217,105.6791,81.77,17.72
475,Puerto Lempira,29,HN,1713758693,85,15.2667,-83.7667,78.35,6.91
476,Tomatlán,0,MX,1713758693,89,19.9333,-105.25,66.74,0.92
477,Nantucket,100,US,1713758576,61,41.2835,-70.0995,47.62,16.8
478,Adi Keyh,11,ER,1713758695,37,14.8444,39.3772,60.22,3.98
479,Rasht,81,IR,1713758696,70,37.2808,49.5832,67.39,6.31
480,Saldanha,28,ZA,1713758697,93,-33.0117,17.9442,57.63,5.66
481,Międzyzdroje,100,PL,1713758698,64,53.9292,14.451,37.29,16.4
482,Luanda,100,AO,1713758406,89,-8.8368,13.2343,78.21,6.13
483,Vikulovo,53,RU,1713758699,54,56.8167,70.6107,50.32,12.39
484,Natal,100,BR,1713758700,89,-5.795,-35.2094,78.62,6.29
485,Rawson,100,AR,1713758701,60,-43.3002,-65.1023,48.83,6.89
486,Menderes,58,TR,1713758702,92,38.2496,27.1343,53.65,4.0
487,Urengoy,100,RU,1713758703,89,65.9667,78.3667,1.58,13.04
488,Merizo Village,3,GU,1713758704,71,13.2658,144.6691,82.69,16.93
489,As Sulayyil,33,SA,1713758705,14,20.4607,45.5779,85.03,8.23
490,Nova Viçosa,4,BR,1713758706,88,-17.8919,-39.3719,75.43,4.92
491,Alindao,100,CF,1713758707,90,5.0267,21.2088,73.62,2.93
492,Concordia,100,AR,1713758707,95,-31.393,-58.0209,68.13,5.66
493,Benguela,10,AO,1713758708,81,-12.5763,13.4055,78.67,2.21
494,Copala,1,MX,1713758709,66,16.65,-98.9833,77.16,0.83
495,Arteche,73,PH,1713758710,87,12.2645,125.4048,82.51,6.02
496,Puerto Deseado,0,AR,1713758711,64,-47.7503,-65.8938,43.61,10.38
497,Campechuela,1,CU,1713758712,76,20.2342,-77.2789,77.29,4.79
498,Grand Falls-Windsor,10,CA,1713758714,88,48.9332,-55.6649,33.82,3.89
499,Berdigestyakh,100,RU,1713758714,98,62.0989,126.6992,33.01,6.73
500,Keflavik,75,IS,1713758715,80,64.0049,-22.5624,41.56,4.74
501,Kavarna,76,BG,1713758716,85,43.4333,28.3333,49.42,22.3
502,Vernon,80,CA,1713758717,74,50.2581,-119.2691,42.06,1.79
503,Miles City,100,US,1713758719,67,46.4083,-105.8406,50.4,21.65
504,Ābādān,64,IR,1713758720,31,30.3392,48.3043,82.62,2.93
505,Huadian,74,CN,1713758720,42,42.9633,126.7478,70.32,10.0
506,Nouadhibou,21,MR,1713758721,85,20.931,-17.0347,65.39,20.4
507,Leiston,6,GB,1713758722,86,52.2061,1.5776,36.64,8.61
508,Kittilä,96,FI,1713758724,97,67.6647,24.8936,12.0,1.05
509,Lubango,70,AO,1713758726,58,-14.9172,13.4925,61.5,3.44
510,Hofors,95,SE,1713758726,82,60.5457,16.2867,24.8,8.55
511,Nadi,79,FJ,1713758727,72,-17.8,177.4167,85.8,8.66
512,Cherdyn',25,RU,1713758728,66,60.403,56.4787,39.74,6.51
513,Dunkwa,100,GH,1713758729,95,5.9656,-1.78,77.05,2.26
514,Leichlingen,86,DE,1713758730,69,51.1167,7.0167,37.02,2.3
515,Sretensk,100,RU,1713758731,86,52.2453,117.7093,41.27,8.39
516,Agropoli,0,IT,1713758732,81,40.3469,14.9966,48.04,5.73
517,Uruaçu,48,BR,1713758732,76,-14.5247,-49.1408,71.92,2.46
518,Vanimo,39,PG,1713758733,69,-2.6741,141.3028,86.47,9.28
519,Potsdam,37,DE,1713758503,86,52.3989,13.0657,28.45,4.32
520,Happy Valley-Goose Bay,100,CA,1713758735,95,53.3168,-60.3315,36.48,2.15
521,Yanchep,84,AU,1713758736,53,-31.55,115.6833,72.99,17.18
522,Bodden Town,0,KY,1713758737,71,19.2833,-81.25,79.23,6.42
523,Mörön,79,MN,1713758738,29,49.6342,100.1625,41.58,18.45
524,Campbellsville,22,US,1713758739,77,37.3434,-85.3419,38.03,4.94
525,Namsos,75,NO,1713758740,70,64.4662,11.4957,31.77,7.07
526,Kupang,100,ID,1713758740,62,-10.1667,123.5833,86.38,11.25
527,Bluefield,76,US,1713758741,70,37.2698,-81.2223,37.78,6.69
528,Nobres,100,BR,1713758742,93,-14.7203,-56.3275,74.07,3.78
529,Juba,67,SS,1713758743,80,4.8517,31.5825,72.63,4.59
530,Dien Bien Phu,35,VN,1713758744,19,21.3833,103.0167,100.33,5.37
531,Thetford-Mines,69,CA,1713758745,97,46.0937,-71.3054,31.59,12.1
532,Las Lomitas,87,AR,1713758746,66,-24.7096,-60.593,81.14,8.61
533,Shawano,3,US,1713758747,74,44.7822,-88.609,38.88,3.13
534,Salalah,12,OM,1713758747,75,17.0151,54.0924,80.85,4.59
535,Mpulungu,64,ZM,1713758748,83,-8.7623,31.1141,72.39,6.82
536,Mundri,100,ID,1713758749,91,-6.9558,111.71,78.35,1.74
537,Tarawa,56,KI,1713758750,80,1.419,172.984,83.71,11.99
538,Egersund,3,NO,1713758751,66,58.4513,5.9997,38.25,5.1
539,Varva,100,UA,1713758752,89,50.495,32.7197,41.79,17.9
540,Lā‘ie,24,US,1713758753,73,21.6477,-157.9253,73.24,16.58
541,Aral,82,CN,1713758754,18,40.5156,81.2636,74.53,2.39
542,Moshkovo,100,RU,1713758755,75,55.3053,83.6104,41.23,13.62
543,Bijie,100,CN,1713758756,85,27.3125,105.2942,55.74,4.03
544,Bangassou,81,CF,1713758757,96,4.7413,22.8184,69.51,2.21
545,Sirte,100,LY,1713758758,80,31.2089,16.5887,66.45,8.34
546,Krivosheino,100,RU,1713758759,76,57.3431,83.9261,37.26,15.5
547,Trancas,97,AR,1713758760,86,-26.2314,-65.2803,70.41,1.32
548,Banamba,51,ML,1713758760,58,13.55,-7.45,82.54,13.69
549,Sungai Raya,62,ID,1713758761,67,0.7,108.9,88.5,4.29
550,Islamorada,7,US,1713758763,70,24.9243,-80.6278,77.4,6.02
551,Polyarny,56,RU,1713758764,88,69.1989,33.4478,9.07,11.01
552,Lagoa,100,PT,1713758765,77,39.05,-27.9833,58.75,8.72
553,Hirara,81,JP,1713758766,87,24.8,125.2833,78.53,15.77
554,Belyy Yar,99,RU,1713758767,65,53.6039,91.3903,52.99,23.67
555,Nurota,6,UZ,1713758768,28,40.5614,65.6886,77.58,7.11
556,Ōdachō-ōda,100,JP,1713758768,80,35.1833,132.5,64.09,13.67
557,Ruska Poliana,100,UA,1713758769,77,49.417,31.9201,42.96,14.07
558,Shizunai-furukawachō,12,JP,1713758770,69,42.3339,142.3669,50.81,6.96
559,Agenebode,100,NG,1713758772,88,7.106,6.6966,79.05,2.89
560,Marquette,15,US,1713758773,77,46.5333,-87.6335,31.75,5.44
561,Ketchikan,96,US,1713759162,91,55.3422,-131.6461,46.38,5.44
562,Āstāneh-ye Ashrafīyeh,75,IR,1713758774,83,37.2596,49.9444,65.97,6.04
563,Sakakah,4,SA,1713758775,44,29.9697,40.2064,70.0,3.36
564,Quibdó,98,CO,1713758776,99,5.6947,-76.6611,73.89,0.85
565,Gao,3,ML,1713758777,10,16.6362,1.637,84.36,9.57
566,Victorica,100,AR,1713758778,95,-36.2151,-65.4359,54.84,14.9
567,Swabi,27,PK,1713758779,50,34.1199,72.4699,74.73,1.57
568,Matsue,100,JP,1713758780,74,35.4722,133.0506,61.83,9.13
569,Al Bawīţī,17,EG,1713758780,53,28.3492,28.8659,64.36,7.45
570,Pacasmayo,97,PE,1713758782,83,-7.4006,-79.5714,70.12,8.5
571,Kattivākkam,90,IN,1713758782,58,13.2167,80.3167,90.01,12.21
572,Grande Prairie,100,CA,1713758608,44,55.1667,-118.8027,48.4,18.61
573,Pimampiro,100,EC,1713758784,93,0.4,-77.9667,60.93,1.34
574,Chaiya,100,TH,1713758785,53,9.3862,99.1986,91.78,6.93
575,Ouadda,94,CF,1713758786,69,8.0777,22.4007,72.99,2.48
576,Bonthe,92,SL,1713758787,91,7.5264,-12.505,79.39,5.66
577,Turuvekere,48,IN,1713758788,43,13.1642,76.6667,87.49,3.31
578,Mawlaik,100,MM,1713758789,27,23.6333,94.4167,97.77,2.53
579,Al Jumūm,0,SA,1713758790,26,21.6169,39.6981,79.47,4.43
580,Opuwo,0,NA,1713758790,37,-18.0607,13.84,66.54,4.59
581,Sokcho,87,KR,1713758791,72,38.2083,128.5911,58.26,7.09
582,Ayacucho,28,PE,1713758792,80,-13.1583,-74.2239,50.95,0.98
583,Troitsko-Pechorsk,100,RU,1713758793,74,62.7084,56.1964,26.56,7.96
584,Holualoa,39,US,1713758794,75,19.6228,-155.9522,72.55,2.55
585,Dwārka,0,IN,1713758795,63,22.2394,68.9678,82.02,12.44
586,Stiens,100,NL,1713758796,83,53.2623,5.7577,39.7,10.18
587,Nainpur,100,IN,1713758797,46,22.4333,80.1167,80.44,5.28
588,Bedelē,21,ET,1713758797,85,8.456,36.353,58.41,1.52
589,Shingū,100,JP,1713758798,89,33.7333,135.9833,64.02,8.12
590,Diyarbakır,7,TR,1713758799,73,37.9158,40.2189,55.58,3.09
591,Hancheng,79,CN,1713758800,47,32.5186,112.3522,78.24,5.23
592,Chonchi,100,CL,1713758801,89,-42.6128,-73.8092,42.21,1.23
593,Yinchuan,2,CN,1713758802,15,38.4681,106.2731,68.23,10.76
